org_code,org_name,year,benchmark_group,benchmark_group_vintage,is_trust,reporting_unit_type,legal_org_code,result_available,historically_comparable,complete_five_year_history,official_2025_no_history,comparability_reason,burnout_score,burnout_n,n_resp,response_rate,wellbeing_action,wellbeing_action_n,intent_leave,intent_leave_n,thinking_about_leaving_score,thinking_about_leaving_n,work_related_stress,work_related_stress_n,n_eligible,n_eligible_source,n_eligible_from_org_rate,n_eligible_derivation,n_eff,burnout_se,burnout_individual_sd,precision_metadata,release_vintage,weighting,source_file,source_sheet,source_row,source_sha256,source_cells
RWG,West Hertfordshire Teaching Hospitals NHS Trust,2022,Acute&Acute Community Trusts,2025,1,trust,RWG,1,1,1,0,All five official histories available,4.835016601735338,2609.0,2612.0,0.5034695451040864,0.583670962921828,2577.0,0.3032529076758671,2600.0,5.647176936300659,2601.0,0.4307313795079998,2582.0,,Not directly published in this workbook,5188.0,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,105,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""BKJ105"",""burnout_score"":""BCN105"",""intent_leave"":""BGB105"",""intent_leave_n"":""BNP105"",""n_resp"":""BRJ105"",""response_rate"":""BRI105"",""thinking_about_leaving_n"":""BJV105"",""thinking_about_leaving_score"":""BDD105"",""wellbeing_action"":""BEI105"",""wellbeing_action_n"":""BLW105"",""work_related_stress"":""BEJ105"",""work_related_stress_n"":""BLX105""}"
RWG,West Hertfordshire Teaching Hospitals NHS Trust,2023,Acute&Acute Community Trusts,2025,1,trust,RWG,1,1,1,0,All five official histories available,4.935929306139657,2194.0,2199.0,0.4011309740970449,0.6064372300787062,2163.0,0.2893553224758473,2189.0,5.818703073734402,2191.0,0.4154951700639157,2172.0,,Not directly published in this workbook,5482.0,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,105,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""ATB105"",""burnout_score"":""AKX105"",""intent_leave"":""AOO105"",""intent_leave_n"":""AWK105"",""n_resp"":""BAJ105"",""response_rate"":""BAI105"",""thinking_about_leaving_n"":""ASN105"",""thinking_about_leaving_score"":""ALN105"",""wellbeing_action"":""AMS105"",""wellbeing_action_n"":""AUO105"",""work_related_stress"":""AMT105"",""work_related_stress_n"":""AUP105""}"
RWG,West Hertfordshire Teaching Hospitals NHS Trust,2024,Acute&Acute Community Trusts,2025,1,trust,RWG,1,1,1,0,All five official histories available,4.958962506537638,3503.0,3513.0,0.6222104144527099,0.592543347874367,3473.0,0.2813397434478812,3502.0,5.899138672409447,3497.0,0.4279033348298043,3480.0,,Not directly published in this workbook,5646.0,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,105,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""ABK105"",""burnout_score"":""TF105"",""intent_leave"":""WX105"",""intent_leave_n"":""AEU105"",""n_resp"":""AIT105"",""response_rate"":""AIS105"",""thinking_about_leaving_n"":""AAW105"",""thinking_about_leaving_score"":""TV105"",""wellbeing_action"":""VA105"",""wellbeing_action_n"":""ACX105"",""work_related_stress"":""VB105"",""work_related_stress_n"":""ACY105""}"
RWG,West Hertfordshire Teaching Hospitals NHS Trust,2025,Acute&Acute Community Trusts,2025,1,trust,RWG,1,1,1,0,All five official histories available,5.007930886258658,3482.0,3504.0,0.6160337552742617,0.5727355893558981,3446.0,0.2704809016206545,3479.0,5.996311872490709,3478.0,0.4114455594153588,3464.0,,Not directly published in this workbook,5687.999999999999,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,105,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""IQ105"",""burnout_score"":""R105"",""intent_leave"":""DV105"",""intent_leave_n"":""MM105"",""n_resp"":""QT105"",""response_rate"":""QS105"",""thinking_about_leaving_n"":""IC105"",""thinking_about_leaving_score"":""AH105"",""wellbeing_action"":""BM105"",""wellbeing_action_n"":""KD105"",""work_related_stress"":""BO105"",""work_related_stress_n"":""KF105""}"
RWH,East and North Hertfordshire Teaching NHS Trust,2021,Acute&Acute Community Trusts,2025,1,trust,RWH,1,1,1,0,All five official histories available,4.832353112009183,2631.0,2647.0,0.4194928705692291,0.5453769652526935,2611.0,0.3177945180031143,2625.0,5.819314960191812,2623.0,0.4503297352617749,2617.0,,Not directly published in this workbook,6309.999968314513,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,106,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""CBD106"",""burnout_score"":""BTN106"",""intent_leave"":""BWW106"",""intent_leave_n"":""CEE106"",""n_resp"":""CHX106"",""response_rate"":""CHW106"",""thinking_about_leaving_n"":""CAP106"",""thinking_about_leaving_score"":""BUD106"",""wellbeing_action"":""BVI106"",""wellbeing_action_n"":""CCQ106"",""work_related_stress"":""BVJ106"",""work_related_stress_n"":""CCR106""}"
RWH,East and North Hertfordshire Teaching NHS Trust,2022,Acute&Acute Community Trusts,2025,1,trust,RWH,1,1,1,0,All five official histories available,4.778181174691177,2953.0,2963.0,0.4664672544080605,0.5193669215029962,2939.0,0.3319405068741748,2949.0,5.674049573167383,2948.0,0.4644542518862938,2943.0,,Not directly published in this workbook,6351.999999999999,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,106,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""BKJ106"",""burnout_score"":""BCN106"",""intent_leave"":""BGB106"",""intent_leave_n"":""BNP106"",""n_resp"":""BRJ106"",""response_rate"":""BRI106"",""thinking_about_leaving_n"":""BJV106"",""thinking_about_leaving_score"":""BDD106"",""wellbeing_action"":""BEI106"",""wellbeing_action_n"":""BLW106"",""work_related_stress"":""BEJ106"",""work_related_stress_n"":""BLX106""}"
RWH,East and North Hertfordshire Teaching NHS Trust,2023,Acute&Acute Community Trusts,2025,1,trust,RWH,1,1,1,0,All five official histories available,4.955918312348311,2986.0,2994.0,0.4532243415077202,0.5310686443607548,2961.0,0.2967467351835989,2979.0,5.901513206790892,2980.0,0.4150928625976687,2973.0,,Not directly published in this workbook,6606.000000000001,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,106,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""ATB106"",""burnout_score"":""AKX106"",""intent_leave"":""AOO106"",""intent_leave_n"":""AWK106"",""n_resp"":""BAJ106"",""response_rate"":""BAI106"",""thinking_about_leaving_n"":""ASN106"",""thinking_about_leaving_score"":""ALN106"",""wellbeing_action"":""AMS106"",""wellbeing_action_n"":""AUO106"",""work_related_stress"":""AMT106"",""work_related_stress_n"":""AUP106""}"
RWH,East and North Hertfordshire Teaching NHS Trust,2024,Acute&Acute Community Trusts,2025,1,trust,RWH,1,1,1,0,All five official histories available,5.073274062148228,3335.0,3347.0,0.5041421900888688,0.5387892738468308,3312.0,0.2684639035690692,3325.0,6.054697707153633,3325.0,0.4174109274658617,3316.0,,Not directly published in this workbook,6638.999999999999,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,106,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""ABK106"",""burnout_score"":""TF106"",""intent_leave"":""WX106"",""intent_leave_n"":""AEU106"",""n_resp"":""AIT106"",""response_rate"":""AIS106"",""thinking_about_leaving_n"":""AAW106"",""thinking_about_leaving_score"":""TV106"",""wellbeing_action"":""VA106"",""wellbeing_action_n"":""ACX106"",""work_related_stress"":""VB106"",""work_related_stress_n"":""ACY106""}"
RWH,East and North Hertfordshire Teaching NHS Trust,2025,Acute&Acute Community Trusts,2025,1,trust,RWH,1,1,1,0,All five official histories available,4.985845463685876,2744.0,2756.0,0.4096922848223576,0.5147933049707704,2713.0,0.2766068145845335,2745.0,6.028940002184756,2744.0,0.4066497721470373,2726.0,,Not directly published in this workbook,6727.000000000001,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,106,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""IQ106"",""burnout_score"":""R106"",""intent_leave"":""DV106"",""intent_leave_n"":""MM106"",""n_resp"":""QT106"",""response_rate"":""QS106"",""thinking_about_leaving_n"":""IC106"",""thinking_about_leaving_score"":""AH106"",""wellbeing_action"":""BM106"",""wellbeing_action_n"":""KD106"",""work_related_stress"":""BO106"",""work_related_stress_n"":""KF106""}"
RWJ,Stockport NHS Foundation Trust,2021,Acute&Acute Community Trusts,2025,1,trust,RWJ,1,1,1,0,All five official histories available,4.78368214986174,2259.0,2358.0,0.4247883260250091,0.5060753800880534,2224.0,0.3305901827520717,2231.0,5.909733964200604,2230.0,0.4526269206618263,2267.0,,Not directly published in this workbook,5551.000005261855,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,107,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""CBD107"",""burnout_score"":""BTN107"",""intent_leave"":""BWW107"",""intent_leave_n"":""CEE107"",""n_resp"":""CHX107"",""response_rate"":""CHW107"",""thinking_about_leaving_n"":""CAP107"",""thinking_about_leaving_score"":""BUD107"",""wellbeing_action"":""BVI107"",""wellbeing_action_n"":""CCQ107"",""work_related_stress"":""BVJ107"",""work_related_stress_n"":""CCR107""}"
RWJ,Stockport NHS Foundation Trust,2022,Acute&Acute Community Trusts,2025,1,trust,RWJ,1,1,1,0,All five official histories available,4.841091873167662,2461.0,2481.0,0.4237403928266439,0.537150025695371,2453.0,0.3148411500724453,2467.0,5.93997292174627,2466.0,0.4659445801265641,2453.0,,Not directly published in this workbook,5855.0,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,107,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""BKJ107"",""burnout_score"":""BCN107"",""intent_leave"":""BGB107"",""intent_leave_n"":""BNP107"",""n_resp"":""BRJ107"",""response_rate"":""BRI107"",""thinking_about_leaving_n"":""BJV107"",""thinking_about_leaving_score"":""BDD107"",""wellbeing_action"":""BEI107"",""wellbeing_action_n"":""BLW107"",""work_related_stress"":""BEJ107"",""work_related_stress_n"":""BLX107""}"
RWJ,Stockport NHS Foundation Trust,2023,Acute&Acute Community Trusts,2025,1,trust,RWJ,1,1,1,0,All five official histories available,5.111210788923983,2629.0,2642.0,0.4348971193415638,0.5974061719444542,2592.0,0.267031469890355,2624.0,6.262416981812216,2621.0,0.4069591021225593,2608.0,,Not directly published in this workbook,6075.0,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,107,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""ATB107"",""burnout_score"":""AKX107"",""intent_leave"":""AOO107"",""intent_leave_n"":""AWK107"",""n_resp"":""BAJ107"",""response_rate"":""BAI107"",""thinking_about_leaving_n"":""ASN107"",""thinking_about_leaving_score"":""ALN107"",""wellbeing_action"":""AMS107"",""wellbeing_action_n"":""AUO107"",""work_related_stress"":""AMT107"",""work_related_stress_n"":""AUP107""}"
RWJ,Stockport NHS Foundation Trust,2024,Acute&Acute Community Trusts,2025,1,trust,RWJ,1,1,1,0,All five official histories available,5.08207679026076,2778.0,2796.0,0.4525736484299126,0.6086946977846706,2744.0,0.2691115071705724,2772.0,6.263518345973456,2766.0,0.4295138620560469,2765.0,,Not directly published in this workbook,6178.0,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,107,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""ABK107"",""burnout_score"":""TF107"",""intent_leave"":""WX107"",""intent_leave_n"":""AEU107"",""n_resp"":""AIT107"",""response_rate"":""AIS107"",""thinking_about_leaving_n"":""AAW107"",""thinking_about_leaving_score"":""TV107"",""wellbeing_action"":""VA107"",""wellbeing_action_n"":""ACX107"",""work_related_stress"":""VB107"",""work_related_stress_n"":""ACY107""}"
RWJ,Stockport NHS Foundation Trust,2025,Acute&Acute Community Trusts,2025,1,trust,RWJ,1,1,1,0,All five official histories available,5.078547348871322,3029.0,3046.0,0.4742332243499922,0.5847388835873777,2993.0,0.2565961443908106,3019.0,6.28257811961705,3017.0,0.4084146745671113,3004.0,,Not directly published in this workbook,6423.0,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,107,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""IQ107"",""burnout_score"":""R107"",""intent_leave"":""DV107"",""intent_leave_n"":""MM107"",""n_resp"":""QT107"",""response_rate"":""QS107"",""thinking_about_leaving_n"":""IC107"",""thinking_about_leaving_score"":""AH107"",""wellbeing_action"":""BM107"",""wellbeing_action_n"":""KD107"",""work_related_stress"":""BO107"",""work_related_stress_n"":""KF107""}"
RWP,Worcestershire Acute Hospitals NHS Trust,2021,Acute&Acute Community Trusts,2025,1,trust,RWP,1,1,1,0,All five official histories available,4.739279222533044,2874.0,2883.0,0.4333383440971374,0.5209677674734025,2830.0,0.3308528540681369,2870.0,5.895327185959929,2869.0,0.4962260590293812,2848.0,,Not directly published in this workbook,6652.999992434883,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,108,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""CBD108"",""burnout_score"":""BTN108"",""intent_leave"":""BWW108"",""intent_leave_n"":""CEE108"",""n_resp"":""CHX108"",""response_rate"":""CHW108"",""thinking_about_leaving_n"":""CAP108"",""thinking_about_leaving_score"":""BUD108"",""wellbeing_action"":""BVI108"",""wellbeing_action_n"":""CCQ108"",""work_related_stress"":""BVJ108"",""work_related_stress_n"":""CCR108""}"
RWP,Worcestershire Acute Hospitals NHS Trust,2022,Acute&Acute Community Trusts,2025,1,trust,RWP,1,1,1,0,All five official histories available,4.716160843682547,2476.0,2482.0,0.3646782250955039,0.4994097281338325,2417.0,0.3435502201653433,2463.0,5.78885558863943,2462.0,0.4689554372455156,2474.0,,Not directly published in this workbook,6806.000000000001,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,108,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""BKJ108"",""burnout_score"":""BCN108"",""intent_leave"":""BGB108"",""intent_leave_n"":""BNP108"",""n_resp"":""BRJ108"",""response_rate"":""BRI108"",""thinking_about_leaving_n"":""BJV108"",""thinking_about_leaving_score"":""BDD108"",""wellbeing_action"":""BEI108"",""wellbeing_action_n"":""BLW108"",""work_related_stress"":""BEJ108"",""work_related_stress_n"":""BLX108""}"
RWP,Worcestershire Acute Hospitals NHS Trust,2023,Acute&Acute Community Trusts,2025,1,trust,RWP,1,1,1,0,All five official histories available,4.844209872545928,2209.0,2215.0,0.3138727504605356,0.5111388924427684,2210.0,0.3498202181787528,2203.0,5.81585422350035,2204.0,0.4331132516533788,2204.0,,Not directly published in this workbook,7057.000000000001,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,108,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""ATB108"",""burnout_score"":""AKX108"",""intent_leave"":""AOO108"",""intent_leave_n"":""AWK108"",""n_resp"":""BAJ108"",""response_rate"":""BAI108"",""thinking_about_leaving_n"":""ASN108"",""thinking_about_leaving_score"":""ALN108"",""wellbeing_action"":""AMS108"",""wellbeing_action_n"":""AUO108"",""work_related_stress"":""AMT108"",""work_related_stress_n"":""AUP108""}"
RWP,Worcestershire Acute Hospitals NHS Trust,2024,Acute&Acute Community Trusts,2025,1,trust,RWP,1,1,1,0,All five official histories available,4.971211865159065,3475.0,3484.0,0.4576983709931687,0.5402857490346601,3469.0,0.2861211126990544,3471.0,6.125930958704021,3467.0,0.4043806816849337,3463.0,,Not directly published in this workbook,7612.0,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,108,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""ABK108"",""burnout_score"":""TF108"",""intent_leave"":""WX108"",""intent_leave_n"":""AEU108"",""n_resp"":""AIT108"",""response_rate"":""AIS108"",""thinking_about_leaving_n"":""AAW108"",""thinking_about_leaving_score"":""TV108"",""wellbeing_action"":""VA108"",""wellbeing_action_n"":""ACX108"",""work_related_stress"":""VB108"",""work_related_stress_n"":""ACY108""}"
RWP,Worcestershire Acute Hospitals NHS Trust,2025,Acute&Acute Community Trusts,2025,1,trust,RWP,1,1,1,0,All five official histories available,5.084149760111752,3862.0,3876.0,0.4831110557148199,0.5605273221373457,3861.0,0.2659802390505468,3850.0,6.287002372332715,3848.0,0.3863746516683316,3854.0,,Not directly published in this workbook,8023.0,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,Acute&Acute Community Trusts,108,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""IQ108"",""burnout_score"":""R108"",""intent_leave"":""DV108"",""intent_leave_n"":""MM108"",""n_resp"":""QT108"",""response_rate"":""QS108"",""thinking_about_leaving_n"":""IC108"",""thinking_about_leaving_score"":""AH108"",""wellbeing_action"":""BM108"",""wellbeing_action_n"":""KD108"",""work_related_stress"":""BO108"",""work_related_stress_n"":""KF108""}"
RWR,Hertfordshire Partnership University NHS Foundation Trust,2021,"MH&LD, MH, LD&Community Trusts",2025,1,trust,RWR,1,1,1,0,All five official histories available,5.148522902316277,1755.0,1793.0,0.4969512224197387,0.7015875484357161,1746.0,0.2447285889522883,1735.0,6.399614121718359,1733.0,0.4247336505537223,1756.0,,Not directly published in this workbook,3607.999978890449,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,"MH&LD, MH, LD&Community Trusts",32,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""CBD32"",""burnout_score"":""BTN32"",""intent_leave"":""BWW32"",""intent_leave_n"":""CEE32"",""n_resp"":""CHX32"",""response_rate"":""CHW32"",""thinking_about_leaving_n"":""CAP32"",""thinking_about_leaving_score"":""BUD32"",""wellbeing_action"":""BVI32"",""wellbeing_action_n"":""CCQ32"",""work_related_stress"":""BVJ32"",""work_related_stress_n"":""CCR32""}"
RWR,Hertfordshire Partnership University NHS Foundation Trust,2022,"MH&LD, MH, LD&Community Trusts",2025,1,trust,RWR,1,1,1,0,All five official histories available,5.244099128011753,1824.0,1834.0,0.4989118607181719,0.725424862851459,1813.0,0.2426881999561135,1817.0,6.360134052925861,1818.0,0.4069098126787301,1825.0,,Not directly published in this workbook,3676.0,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,"MH&LD, MH, LD&Community Trusts",32,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""BKJ32"",""burnout_score"":""BCN32"",""intent_leave"":""BGB32"",""intent_leave_n"":""BNP32"",""n_resp"":""BRJ32"",""response_rate"":""BRI32"",""thinking_about_leaving_n"":""BJV32"",""thinking_about_leaving_score"":""BDD32"",""wellbeing_action"":""BEI32"",""wellbeing_action_n"":""BLW32"",""work_related_stress"":""BEJ32"",""work_related_stress_n"":""BLX32""}"
RWR,Hertfordshire Partnership University NHS Foundation Trust,2023,"MH&LD, MH, LD&Community Trusts",2025,1,trust,RWR,1,1,1,0,All five official histories available,5.250559819030287,2318.0,2323.0,0.5754272974981421,0.6878993768327737,2316.0,0.2457493193348556,2311.0,6.339654631949779,2308.0,0.3947639877806657,2317.0,,Not directly published in this workbook,4037.000000000001,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,"MH&LD, MH, LD&Community Trusts",32,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""ATB32"",""burnout_score"":""AKX32"",""intent_leave"":""AOO32"",""intent_leave_n"":""AWK32"",""n_resp"":""BAJ32"",""response_rate"":""BAI32"",""thinking_about_leaving_n"":""ASN32"",""thinking_about_leaving_score"":""ALN32"",""wellbeing_action"":""AMS32"",""wellbeing_action_n"":""AUO32"",""work_related_stress"":""AMT32"",""work_related_stress_n"":""AUP32""}"
RWR,Hertfordshire Partnership University NHS Foundation Trust,2024,"MH&LD, MH, LD&Community Trusts",2025,1,trust,RWR,1,1,1,0,All five official histories available,5.305956148564836,2461.0,2465.0,0.5791823308270677,0.6501135306912312,2454.0,0.2263884773134692,2454.0,6.345265901506097,2454.0,0.3908779449883922,2457.0,,Not directly published in this workbook,4256.0,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,"MH&LD, MH, LD&Community Trusts",32,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""ABK32"",""burnout_score"":""TF32"",""intent_leave"":""WX32"",""intent_leave_n"":""AEU32"",""n_resp"":""AIT32"",""response_rate"":""AIS32"",""thinking_about_leaving_n"":""AAW32"",""thinking_about_leaving_score"":""TV32"",""wellbeing_action"":""VA32"",""wellbeing_action_n"":""ACX32"",""work_related_stress"":""VB32"",""work_related_stress_n"":""ACY32""}"
RWR,Hertfordshire Partnership University NHS Foundation Trust,2025,"MH&LD, MH, LD&Community Trusts",2025,1,trust,RWR,1,1,1,0,All five official histories available,5.290545915746015,2708.0,2711.0,0.5939964943032428,0.6492336887820361,2702.0,0.2322932673451157,2702.0,6.319391579844667,2704.0,0.3955153796802751,2701.0,,Not directly published in this workbook,4564.0,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,"MH&LD, MH, LD&Community Trusts",32,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""IQ32"",""burnout_score"":""R32"",""intent_leave"":""DV32"",""intent_leave_n"":""MM32"",""n_resp"":""QT32"",""response_rate"":""QS32"",""thinking_about_leaving_n"":""IC32"",""thinking_about_leaving_score"":""AH32"",""wellbeing_action"":""BM32"",""wellbeing_action_n"":""KD32"",""work_related_stress"":""BO32"",""work_related_stress_n"":""KF32""}"
RWV,Devon Partnership NHS Trust,2021,"MH&LD, MH, LD&Community Trusts",2025,1,trust,RWV,1,1,1,0,All five official histories available,5.164912552523369,1879.0,2069.0,0.5950531959533691,0.6070399719153114,1868.0,0.2722742272061873,1854.0,6.378155623599524,1853.0,0.4769231693613513,1885.0,,Not directly published in this workbook,3477.0000633054924,Published total responses / published organisation-specific rate; approximate in 2021 due to rate precision,,,,Individual weights and composite SD/SE unavailable; burnout_n is nominal,2025,Occupational group; histories reweighted to 2025 group proportions,data/raw/benchmark_2021_2025_v2.xlsx,"MH&LD, MH, LD&Community Trusts",33,ea21b97040a95cb3790534e7bccb447c5dcb874edf6621d4fbf790759112e1b1,"{""burnout_n"":""CBD33"",""burnout_score"":""BTN33"",""intent_leave"":""BWW33"",""intent_leave_n"":""CEE33"",""n_resp"":""CHX33"",""response_rate"":""CHW33"",""thinking_about_leaving_n"":""CAP33"",""thinking_about_leaving_score"":""BUD33"",""wellbeing_action"":""BVI33"",""wellbeing_action_n"":""CCQ33"",""work_related_stress"":""BVJ33"",""work_related_stress_n"":""CCR33""}"
