org_code,org_name,benchmark_group,ess_factor,assumed_beta,assumed_tau,assumed_individual_sd,nominal_burnout_n,observed_burnout,posterior_mean,posterior_sd,repeat_floor_sd,selected,review_slots,ordinary_KG,validation_KG,ordinary_KG_per_cost,validation_KG_per_cost,preferred_channel,action_priority_rank,evidence_type
RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,Acute&Acute Community Trusts,1.0,0.35,0.35,2.5,10718,4.881592309708601,4.912173923304256,0.24778102558022963,0.24748737341529162,False,36,0.0,0.000638637972899178,0.0,0.00012772759457983562,validation,39,model_conditional_scenario_no_new_NHS_observations
RHU,Portsmouth Hospitals University NHS Trust,Acute&Acute Community Trusts,1.0,0.35,0.35,2.5,3768,4.802865589846258,4.873207991635556,0.2483181178431283,0.24748737341529162,False,36,2.7784454751806516e-06,0.001094711726844621,2.7784454751806516e-06,0.00021894234536892418,validation,3,model_conditional_scenario_no_new_NHS_observations
RHW,Royal Berkshire NHS Foundation Trust,Acute&Acute Community Trusts,1.0,0.35,0.35,2.5,4156,5.285013243534149,5.112767496530607,0.24824115054494825,0.24748737341529162,False,36,0.0,7.754545483404632e-06,0.0,1.5509090966809264e-06,validation,186,model_conditional_scenario_no_new_NHS_observations
RJ1,Guy's and St Thomas' NHS Foundation Trust,Acute&Acute Community Trusts,1.0,0.35,0.35,2.5,11816,5.128245974433135,5.035228354990211,0.24775381142358063,0.24748737341529162,False,36,0.0,6.034307022306336e-05,0.0,1.2068614044612673e-05,validation,160,model_conditional_scenario_no_new_NHS_observations
RJ2,Lewisham and Greenwich NHS Trust,Acute&Acute Community Trusts,1.0,0.35,0.35,2.5,4770,5.01487492662177,4.978550579894476,0.2481447674285696,0.24748737341529162,False,36,0.0,0.00020657772594313126,0.0,4.131554518862625e-05,validation,112,model_conditional_scenario_no_new_NHS_observations
RJ6,Croydon Health Services NHS Trust,Acute&Acute Community Trusts,1.0,0.35,0.35,2.5,2037,5.027158642981511,4.984361779777563,0.2490131964566107,0.24748737341529162,False,36,0.0,0.00018821282061555602,0.0,3.76425641231112e-05,validation,117,model_conditional_scenario_no_new_NHS_observations
RJ7,St George's University Hospitals NHS Foundation Trust,Acute&Acute Community Trusts,1.0,0.35,0.35,2.5,4453,4.887730566714432,4.91532691073855,0.24819123341097246,0.24748737341529162,False,36,1.5596400446208408e-276,0.0006121771218335132,1.5596400446208408e-276,0.00012243542436670264,validation,41,model_conditional_scenario_no_new_NHS_observations
RJ8,Cornwall Partnership NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",1.0,0.35,0.35,2.5,3068,5.026328323604617,5.130019587977795,0.24850571352474868,0.24748737341529162,True,36,5.0709486592023884e-213,0.0005144382478358763,5.0709486592023884e-213,0.00010288764956717526,validation,61,model_conditional_scenario_no_new_NHS_observations
RJC,South Warwickshire University NHS Foundation Trust,Acute&Acute Community Trusts,1.0,0.35,0.35,2.5,2605,5.194167129545242,5.067169115707536,0.24868452149897527,0.24748737341529162,False,36,0.0,2.832952840331107e-05,0.0,5.6659056806622134e-06,validation,172,model_conditional_scenario_no_new_NHS_observations
RJE,University Hospitals of North Midlands NHS Trust,Acute&Acute Community Trusts,1.0,0.35,0.35,2.5,5372,4.8790352090298,4.910973167699936,0.24807153267920848,0.24748737341529162,False,36,6.764e-321,0.0006523712505911022,6.764e-321,0.00013047425011822046,validation,35,model_conditional_scenario_no_new_NHS_observations
RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Acute&Acute Community Trusts,1.0,0.35,0.35,2.5,3271,4.946698589583346,4.944638802599543,0.24844312446790726,0.24748737341529162,False,36,0.0,0.00038441428644215306,0.0,7.68828572884306e-05,validation,78,model_conditional_scenario_no_new_NHS_observations
RJN,East Cheshire NHS Trust,Acute&Acute Community Trusts,1.0,0.35,0.35,2.5,1321,4.924497900633165,4.933725852326092,0.24982074993728712,0.24748737341529162,False,36,8.422022901011769e-57,0.00047011651097741036,8.422022901011769e-57,9.402330219548208e-05,validation,67,model_conditional_scenario_no_new_NHS_observations
RJR,Countess of Chester Hospital NHS Foundation Trust,Acute&Acute Community Trusts,1.0,0.35,0.35,2.5,2188,4.618213802992669,4.782281526782015,0.24890940598192252,0.24748737341529162,True,36,2.012973953947589e-292,0.0002834570713799104,2.012973953947589e-292,5.6691414275982086e-05,validation,92,model_conditional_scenario_no_new_NHS_observations
RJZ,King's College Hospital NHS Foundation Trust,Acute&Acute Community Trusts,1.0,0.35,0.35,2.5,6353,4.844882315255672,4.893941910071669,0.24798177989025946,0.24748737341529162,False,36,2.634585621897291e-150,0.000831249060594251,2.634585621897291e-150,0.0001662498121188502,validation,17,model_conditional_scenario_no_new_NHS_observations
RK5,Sherwood Forest Hospitals NHS Foundation Trust,Acute&Acute Community Trusts,1.0,0.35,0.35,2.5,3596,4.833012007832405,4.88819733983176,0.24835750409545115,0.24748737341529162,False,36,7.34530556218818e-33,0.0009018367256884625,7.34530556218818e-33,0.0001803673451376925,validation,10,model_conditional_scenario_no_new_NHS_observations
RK9,University Hospitals Plymouth NHS Trust,Acute&Acute Community Trusts,1.0,0.35,0.35,2.5,5422,4.868694596347482,4.905825694481491,0.24806617722551855,0.24748737341529162,False,36,2.2879359591739254e-251,0.0007034107388509419,2.2879359591739254e-251,0.00014068214777018838,validation,30,model_conditional_scenario_no_new_NHS_observations
RKB,University Hospitals Coventry and Warwickshire NHS Trust,Acute&Acute Community Trusts,1.0,0.35,0.35,2.5,6305,4.933915092043216,4.938280391534205,0.24798552487668454,0.24748737341529162,False,36,0.0,0.00042453725102832275,0.0,8.490745020566456e-05,validation,72,model_conditional_scenario_no_new_NHS_observations
RKE,Whittington Health NHS Trust,Acute&Acute Community Trusts,1.0,0.35,0.35,2.5,2483,5.241123918395662,5.090349424405104,0.24874259720998132,0.24748737341529162,False,36,0.0,1.5227184197573366e-05,0.0,3.0454368395146733e-06,validation,181,model_conditional_scenario_no_new_NHS_observations
RKL,West London NHS Trust,"MH&LD, MH, LD&Community Trusts",1.0,0.35,0.35,2.5,4133,5.379938065556677,5.305522662038376,0.24824531319131368,0.24748737341529162,False,36,0.0,9.18353786219765e-05,0.0,1.83670757243953e-05,validation,148,model_conditional_scenario_no_new_NHS_observations
RL1,The Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,Acute Specialist Trusts,1.0,0.35,0.35,2.5,822,5.061806859756023,5.142195759420029,0.251184465322482,0.24748737341529162,False,36,8.694541449017913e-18,0.0006068629338526906,8.694541449017913e-18,0.00012137258677053813,validation,42,model_conditional_scenario_no_new_NHS_observations
RL4,The Royal Wolverhampton NHS Trust,Acute&Acute Community Trusts,1.0,0.35,0.35,2.5,3372,4.727096750241856,4.835662793305505,0.2484147652653144,0.24748737341529162,True,36,6.393394268444958e-122,0.0006729884003088024,6.393394268444958e-122,0.00013459768006176048,validation,32,model_conditional_scenario_no_new_NHS_observations
RLQ,Wye Valley NHS Trust,Acute&Acute Community Trusts,1.0,0.35,0.35,2.5,1976,5.012313124373934,4.977017691681516,0.24905955215901057,0.24748737341529162,False,36,9.15306e-318,0.00021716793811017381,9.15306e-318,4.343358762203476e-05,validation,110,model_conditional_scenario_no_new_NHS_observations
RLT,George Eliot Hospital NHS Trust,Acute&Acute Community Trusts,1.0,0.35,0.35,2.5,1634,5.055260492039282,4.998069737265235,0.24938232268906294,0.24748737341529162,False,36,5.322580013e-315,0.00014428740163423016,5.322580013e-315,2.885748032684603e-05,validation,132,model_conditional_scenario_no_new_NHS_observations
RLY,North Staffordshire Combined Healthcare NHS Trust,"MH&LD, MH, LD&Community Trusts",1.0,0.35,0.35,2.5,1295,5.506161264635511,5.3664399335991675,0.2498664738848651,0.24748737341529162,False,36,0.0,2.216882663307919e-05,0.0,4.4337653266158374e-06,validation,177,model_conditional_scenario_no_new_NHS_observations
RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,Acute&Acute Community Trusts,1.0,0.35,0.35,2.5,4723,4.540971614751612,4.742869986047844,0.24815126550604677,0.24748737341529162,True,36,0.0,0.00012881071249062567,0.0,2.5762142498125135e-05,validation,135,model_conditional_scenario_no_new_NHS_observations
RMC,Bolton NHS Foundation Trust,Acute&Acute Community Trusts,1.0,0.35,0.35,2.5,2678,4.76416657366604,4.854230507251667,0.24865227190194766,0.24748737341529162,True,36,9.743951936602158e-26,0.0008759793898242239,9.743951936602158e-26,0.0001751958779648448,validation,13,model_conditional_scenario_no_new_NHS_observations
RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Acute&Acute Community Trusts,1.0,0.35,0.35,2.5,2236,4.938009896188618,4.94033622188894,0.2488793080859117,0.24748737341529162,False,36,1.1886293471854381e-177,0.0004160939345390954,1.1886293471854381e-177,8.321878690781907e-05,validation,73,model_conditional_scenario_no_new_NHS_observations
RMY,Norfolk and Suffolk NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",1.0,0.35,0.35,2.5,3589,4.828751733855252,5.031806269706318,0.24835918626646245,0.24748737341529162,True,36,0.0,7.80006123094115e-05,0.0,1.5600122461882303e-05,validation,153,model_conditional_scenario_no_new_NHS_observations
RN3,Great Western Hospitals NHS Foundation Trust,Acute&Acute Community Trusts,1.0,0.35,0.35,2.5,3628,5.045833543992019,4.993861726321846,0.2483498961159097,0.24748737341529162,False,36,0.0,0.00015308310972185696,0.0,3.061662194437139e-05,validation,131,model_conditional_scenario_no_new_NHS_observations
RN5,Hampshire Hospitals NHS Foundation Trust,Acute&Acute Community Trusts,1.0,0.35,0.35,2.5,4192,5.077659721310114,5.009726754164053,0.24823472610798003,0.24748737341529162,False,36,0.0,0.00010929520778782345,0.0,2.185904155756469e-05,validation,143,model_conditional_scenario_no_new_NHS_observations
RN7,Dartford and Gravesham NHS Trust,Acute&Acute Community Trusts,1.0,0.35,0.35,2.5,1909,5.079731080231118,5.010266768176429,0.2491138253654454,0.24748737341529162,False,36,0.0,0.00011085819193086283,0.0,2.2171638386172567e-05,validation,139,model_conditional_scenario_no_new_NHS_observations
RNA,The Dudley Group NHS Foundation Trust,Acute&Acute Community Trusts,1.0,0.35,0.35,2.5,2397,4.679990273107688,4.8126832215132636,0.24878704171077365,0.24748737341529162,True,36,8.840561030070156e-159,0.0004752366261761246,8.840561030070156e-159,9.504732523522491e-05,validation,66,model_conditional_scenario_no_new_NHS_observations
RNK,Tavistock and Portman NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",1.0,0.35,0.35,2.5,392,5.270150977911881,5.249917754300923,0.254936116511193,0.24748737341529164,False,36,1.1578430338657e-16,0.0003200187196091834,1.1578430338657e-16,6.400374392183668e-05,validation,85,model_conditional_scenario_no_new_NHS_observations
RNN,North Cumbria Integrated Care NHS Foundation Trust,Acute&Acute Community Trusts,1.0,0.35,0.35,2.5,3822,5.044767141702418,4.993350231165742,0.24830647753371038,0.24748737341529162,False,36,0.0,0.00015451731618640145,0.0,3.0903463237280294e-05,validation,129,model_conditional_scenario_no_new_NHS_observations
RNQ,Kettering General Hospital NHS Foundation Trust,Acute&Acute Community Trusts,1.0,0.35,0.35,2.5,2595,4.799163194662444,4.871585140321964,0.24868907883918237,0.24748737341529162,True,36,7.562137953689426e-06,0.001097775550902171,7.562137953689426e-06,0.0002195551101804342,validation,1,model_conditional_scenario_no_new_NHS_observations
RNS,Northampton General Hospital NHS Trust,Acute&Acute Community Trusts,1.0,0.35,0.35,2.5,3144,4.835477210198987,4.889475068792493,0.24848134412500578,0.24748737341529162,False,36,6.0293069164767836e-30,0.0008875078785851259,6.0293069164767836e-30,0.00017750157571702518,validation,11,model_conditional_scenario_no_new_NHS_observations
RNU,Oxford Health NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",1.0,0.35,0.35,2.5,4537,5.324667624556779,5.278082132808922,0.2481782927403159,0.24748737341529162,False,36,0.0,0.0001640764845596965,0.0,3.28152969119393e-05,validation,123,model_conditional_scenario_no_new_NHS_observations
RNZ,Salisbury NHS Foundation Trust,Acute&Acute Community Trusts,1.0,0.35,0.35,2.5,2465,4.993064704590668,4.9675792779536625,0.2487516462034314,0.24748737341529162,False,36,0.0,0.0002575678992648132,0.0,5.151357985296264e-05,validation,97,model_conditional_scenario_no_new_NHS_observations
RP1,Northamptonshire Healthcare NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",1.0,0.35,0.35,2.5,3233,5.330652636147439,5.280947554097472,0.2484542485302001,0.24748737341529162,False,36,0.0,0.00015590125861798413,0.0,3.1180251723596824e-05,validation,128,model_conditional_scenario_no_new_NHS_observations
RP4,Great Ormond Street Hospital for Children NHS Foundation Trust,Acute Specialist Trusts,1.0,0.35,0.35,2.5,2877,4.970756513710058,5.095407587394548,0.24857257920806244,0.24748737341529162,True,36,3.2886501897902834e-137,0.0005873706135784329,3.2886501897902834e-137,0.00011747412271568658,validation,46,model_conditional_scenario_no_new_NHS_observations
RP5,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Acute&Acute Community Trusts,1.0,0.35,0.35,2.5,3870,5.031214344280041,4.986622381480745,0.24829640107559223,0.24748737341529162,False,36,0.0,0.00017692107872113722,0.0,3.538421574422744e-05,validation,119,model_conditional_scenario_no_new_NHS_observations
RP6,Moorfields Eye Hospital NHS Foundation Trust,Acute Specialist Trusts,1.0,0.35,0.35,2.5,1706,5.174454477307171,5.1964904953663185,0.2493038135445057,0.24748737341529162,False,36,1.6864134738737829e-223,0.00023702743534020505,1.6864134738737829e-223,4.740548706804101e-05,validation,103,model_conditional_scenario_no_new_NHS_observations
RP7,Lincolnshire Partnership NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",1.0,0.35,0.35,2.5,1782,5.217142612471477,5.224683598476327,0.24922770469013725,0.24748737341529162,False,36,1.4166991141274861e-105,0.0004431412337115344,1.4166991141274861e-105,8.862824674230689e-05,validation,71,model_conditional_scenario_no_new_NHS_observations
RPA,Medway NHS Foundation Trust,Acute&Acute Community Trusts,1.0,0.35,0.35,2.5,2186,4.849066146088023,4.896377925314458,0.24891068833353716,0.24748737341529162,False,36,2.3264001237054957e-28,0.0008111304088703132,2.3264001237054957e-28,0.00016222608177406263,validation,18,model_conditional_scenario_no_new_NHS_observations
RPC,Queen Victoria Hospital NHS Foundation Trust,Acute Specialist Trusts,1.0,0.35,0.35,2.5,690,5.135376427779011,5.178102404329849,0.25186058925042215,0.24748737341529162,False,36,7.110690889690586e-32,0.0003458783345752835,7.110690889690586e-32,6.91756669150567e-05,validation,83,model_conditional_scenario_no_new_NHS_observations
RPG,Oxleas NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",1.0,0.35,0.35,2.5,2849,5.427548901304633,5.328914148204926,0.2485831266712738,0.24748737341529162,False,36,0.0,5.4129315517825005e-05,0.0,1.0825863103565e-05,validation,162,model_conditional_scenario_no_new_NHS_observations
RPY,The Royal Marsden NHS Foundation Trust,Acute Specialist Trusts,1.0,0.35,0.35,2.5,2440,5.217752957651964,5.21782048582874,0.24876443288305272,0.24748737341529162,False,36,0.0,0.0001542997838460807,0.0,3.085995676921614e-05,validation,130,model_conditional_scenario_no_new_NHS_observations
RQM,Chelsea and Westminster Hospital NHS Foundation Trust,Acute&Acute Community Trusts,1.0,0.35,0.35,2.5,3964,4.999520098219371,4.970883425670973,0.24827736926191546,0.24748737341529162,False,36,0.0,0.00023981198592679977,0.0,4.796239718535995e-05,validation,101,model_conditional_scenario_no_new_NHS_observations
RQW,The Princess Alexandra Hospital NHS Trust,Acute&Acute Community Trusts,1.0,0.35,0.35,2.5,2613,4.769280744617053,4.856783609956557,0.24868090043952298,0.24748737341529162,True,36,2.6176978820069496e-20,0.0009067421913227093,2.6176978820069496e-20,0.00018134843826454186,validation,9,model_conditional_scenario_no_new_NHS_observations
RQX,Homerton Healthcare NHS Foundation Trust,Acute&Acute Community Trusts,1.0,0.35,0.35,2.5,2172,4.839480198208864,4.8916440287446115,0.24891972996465234,0.24748737341529162,False,36,1.0151953318407343e-20,0.0008654281048299313,1.0151953318407343e-20,0.00017308562096598627,validation,15,model_conditional_scenario_no_new_NHS_observations
RQY,South West London and St George's Mental Health NHS Trust,"MH&LD, MH, LD&Community Trusts",1.0,0.35,0.35,2.5,2050,5.167341076444791,5.200075335683965,0.24900366853118094,0.24748737341529162,False,36,1.5378592492478203e-57,0.0006474421397562899,1.5378592492478203e-57,0.00012948842795125799,validation,36,model_conditional_scenario_no_new_NHS_observations
RR7,Gateshead Health NHS Foundation Trust,Acute&Acute Community Trusts,1.0,0.35,0.35,2.5,1751,4.814541301131064,4.879495496268764,0.2492579655021379,0.24748737341529162,False,36,1.5969312855976105e-07,0.0010184238618206388,1.5969312855976105e-07,0.00020368477236412777,validation,7,model_conditional_scenario_no_new_NHS_observations
RR8,Leeds Teaching Hospitals NHS Trust,Acute&Acute Community Trusts,1.0,0.35,0.35,2.5,10126,4.912010965675695,4.927349255692101,0.24779813959241317,0.24748737341529162,False,36,0.0,0.0005056199138052546,0.0,0.00010112398276105091,validation,64,model_conditional_scenario_no_new_NHS_observations
RRE,Midlands Partnership University NHS Foundation Trust,"MH&LD, MH, LD&Community Trusts",1.0,0.35,0.35,2.5,5528,5.492801377183516,5.3618090672208405,0.24805514222457514,0.24748737341529162,False,36,0.0,2.3009257847462978e-05,0.0,4.601851569492595e-06,validation,176,model_conditional_scenario_no_new_NHS_observations
